Sligro;ivp;vp;maat;eh;Sligro artikelomschrijving;prijs;Categorie;Subcategorie;barcode;Leverancier
974791.1;1;pk;1;kg;Maiskip filet 180-200gr.;10.95;f;Poelier vers concessionair;8713946031923;Sligro
10018.1;1;sc;1.5;kg;Kip filet voordeel schaal 1,5kg;6.95;f;Poelier gekoeld concessionair;8713946033439;Sligro
62332.1;1;st;1;kg;Geitenlam rack gemar.ovenschaal(nl)500g;34.50;f;Poelier gekoeld concessionair;8713946033699;Sligro
210456.1;1;pk;1;kg;Kip shoarma halal;5.20;f;Poelier vers concessionair;8713946037253;Sligro
927451.1;1;st;1;kg;Poussin 00 / 300-350gr.;7.95;f;Poelier gekoeld concessionair;8713946037383;Sligro
980454.1;1;pk;1;kg;Maiskip filet dubbel ongesorteerd;10.25;f;Poelier vers concessionair;8713946037420;Sligro
926853.1;1;pk;1;kg;Kip borrelpootjes spicy red;5.75;f;Poelier vers concessionair;8713946039516;Sligro
839506.1;1;pk;1;kg;Gegrilde kip grillworst m.kaas;12.45;f;Poelier vers concessionair;8713946039851;Sligro
56917.1;1;pk;3;st;Kipfilet halal 3 stuks;2.80;f;Ruig’s ambacht in de zorg;8713946040260;Sligro
56933.1;1;zk;400;gr;Conimex gebakken uitjes;3.52;f;Oosterse keuken;8714100370018;Sligro
342614.1;1;cn;10;lt;Conimex ketjap manis;28.93;f;Oosterse keuken;8714100419014;Sligro
233179.1;1;pt;750;gr;Conimex sambal oelek;4.23;f;Oosterse keuken;8714100419038;Sligro
676542.1;1;zk;2.5;kg;Conimex kroepoek ongebakken klein;21.52;f;Oosterse keuken;8714100419069;Sligro
859514.1;1;zk;5;kg;Conimex rijst parboiled;15.20;f;Rijst;8714100419335;Sligro
31239.1;1;pk;500;gr;Conimex kroepoek ongebakken groot;4.13;f;Oosterse keuken;8714100424513;Sligro
32701.1;1;st;;;Courgette groen mk;0.52;f;Groenten en fruit dagvers;8714117401361;Sligro
35466.1;1;st;;;Paprika geel 80/100;1.05;f;Groenten en fruit dagvers;8714117405260;Sligro
35513.1;12;zk;168;gr;Venco eurolijn honingdrop voldrop;0.72;f;Suikerwerk;8714200207931;Sligro
126584.1;1;st;;;Ijsfontein;9.45;o;Siervuurwerk;8714214000795;Sligro
204947.1;1;ds;36;st;Ijsfontein 25cm;27.08;o;Siervuurwerk;8714214023831;Sligro
445658.1;1;st;;;Bakpapier vellen 40x60cm;24.32;o;Verpakkingsmat./dispos. grootv;8714215042107;Sligro
572837.1;1;st;1;kg;Halm havermout bio;2.61;f;Cereals;8714266432100;Sligro
590974.1;1;st;1;kg;Halm muesli extra bio;3.56;f;Cereals;8714266432131;Sligro
591328.1;6;pk;75;cl;Landsbeste bio appel/cranberrysap;2.60;d;Vruchtensappen;8714363757519;Sligro
639820.1;1;fl;70;cl;Flugel wodka energy;21.40;d;Gedistilleerd;8714432170898;Sligro
768580.1;1;st;;;Sla lollo rosso mk;1.09;f;Groenten en fruit dagvers;8714467001303;Sligro
839514.1;1;st;;;Sla lollo verte mk;1.09;f;Groenten en fruit dagvers;8714467001310;Sligro
280540.1;1;st;;;Sla eikenblad mk;1.28;f;Groenten en fruit dagvers;8714467001327;Sligro
714230.1;1;st;325;gr;Reypenaer kaasje;6.89;f;Kaas holland vers voorverpakt;8714529000411;Sligro
32662.1;1;st;;;Affineurs kaasje;5.65;f;Kaas holland vers voorverpakt;8714529000435;Sligro
599371.1;1;st;;;Wijngaard biologisch 1/1;12.30;f;Kaas holland uitsnij;8714529000497;Sligro
608866.1;1;st;;;Reypenaer v.s.o.p;16.44;f;Kaas holland uitsnij;8714529000626;Sligro
678879.1;1;st;660;gr;Reypenaer v.s.o.p 1/16;16.86;f;Kaas holland vers voorverpakt;8714529000725;Sligro
31962.1;2;st;;;Reypenaer kaasje guillotin;4.02;f;Kaas holland vers voorverpakt;8714529000947;Sligro
763323.1;1;pk;500;gr;Zwanenberg filet american de luxe;4.89;f;Vleeswaren verpakt;8714555006517;Sligro
993538.1;1;pk;1;kg;Kips osseworst;8.53;f;Vleeswaren verpakt;8714555006777;Sligro
455899.1;12;zk;250;gr;King pepermuntballen;0.93;f;Suikerwerk;8714600005564;Sligro
798069.1;1;pk;300;gr;Microwave popcorn zout            3x100g;1.09;f;Chips en snacks;8714601010253;Sligro
976104.1;1;fl;70;cl;Van wees angostura bitter;3.95;d;Gedistilleerd;8714682001249;Sligro
35479.1;1;bk;1;kg;Verse roomkaas naturel;8.12;f;Kaas holland vers voorverpakt;8714689203011;Sligro
704007.1;1;rl;2;kg;Verse roomkaas naturel;13.59;f;Kaas holland vers voorverpakt;8714689204018;Sligro
36881.1;1;ds;3;kg;Honig pasta select lasagne naturel;20.71;f;Pasta;8714700002708;Sligro
703988.1;1;ds;3;kg;Honig kookbestendige macaroni schelpjes;8.89;f;Pasta;8714700002746;Sligro
643882.1;1;zk;5;kg;Honig prof. rijst parboiled draagtrommel;13.68;f;Rijst;8714700008717;Sligro
98781.1;1;ds;3;kg;Honig kookbestendige spaghetti fijn;21.85;f;Pasta;8714700011724;Sligro
474712.1;1;ds;5;kg;Honig vermicelli fijn kookbestendig;13.59;f;Soepbenodigdheden;8714700011946;Sligro
582971.1;1;ds;3;kg;Honig pasta select fusilli tricolore;12.11;f;Pasta;8714700011960;Sligro
777495.1;1;ds;3;kg;Honig pasta kb tagliatelle verdi met ei;16.53;f;Pasta;8714700015234;Sligro
342818.1;1;ds;3;kg;Honig pasta tagliatelle met ei;14.44;f;Pasta;8714700015265;Sligro
445381.1;1;bl;2.5;kg;Heinz tomatenconcassee speciaal;10.64;f;Tomaten en pastasauzen;8714700017238;Sligro
681432.1;1;ds;3;kg;Honig kookbestendige spaghetti gesneden;21.61;f;Pasta;8714700020269;Sligro
894360.1;2;zk;4;kg;Honig kookbestendige mie gesneden;11.05;f;Oosterse keuken;8714700021761;Sligro
726779.1;1;em;10;kg;Honig prof.roux blank;52.35;f;Vlees- vis en groentesauzen;8714700024649;Sligro
870811.1;1;st;150;gr;Honig groentesaus;10.40;f;Vlees- vis en groentesauzen;8714700276000;Sligro
59910.1;8;pk;200;gr;Honig aardappelzetmeel;0.55;f;Bakprodukten;8714700536005;Sligro
814467.1;1;st;2.5;kg;Honig aardappelpuree direct;81.51;f;Maaltijdsauzen en -mixen;8714700739024;Sligro
816655.1;1;st;200;gr;Honig allesbinder;5.61;f;Vlees- vis en groentesauzen;8714700990784;Sligro
816647.1;1;st;520;gr;Honig prof.mix voor bami speciaal;12.61;f;Maaltijdsauzen en -mixen;8714700991743;Sligro
165575.1;1;st;600;gr;Honig prof.mix voor nasi speciaal;13.40;f;Maaltijdsauzen en -mixen;8714700991781;Sligro
131314.1;1;pk;1;kg;Honig culinaire kaassaus pb5l;11.07;f;Vlees- vis en groentesauzen;8714700992290;Sligro
844776.1;1;st;950;gr;Honig culinaire groentesaus pb5l;7.17;f;Vlees- vis en groentesauzen;8714700992399;Sligro
121063.1;1;st;760;gr;Honig cul. basis boter-eier saus pb4l;11.54;f;Vlees- vis en groentesauzen;8714700992535;Sligro
52154.1;1;bs;1.13;kg;Honig kippenbouillon  pb63l;13.73;f;Soep droog & smaakversterkers;8714700992597;Sligro
857546.1;1;ds;3;kg;Honig pasta penne rigate;8.88;f;Pasta;8714700993211;Sligro
244109.1;1;bs;845;gr;Honig specials groene aspergesoep pb9l;15.44;f;Soep droog & smaakversterkers;8714700993884;Sligro
71271.1;1;pk;880;gr;Honig standards geb. aspergesoep pb11l;6.94;f;Soep droog & smaakversterkers;8714700993921;Sligro
252720.1;1;bs;728;gr;Honig basis voor tomatensoep pb7l;11.40;f;Soep droog & smaakversterkers;8714700994188;Sligro
188434.1;1;bs;900;gr;Honig basis voor uiensoep pb10l;10.78;f;Soep droog & smaakversterkers;8714700994348;Sligro
157865.1;6;fl;75;cl;Karvan cevitam ijsthee citroen;2.50;d;Siropen;8714700994782;Sligro
881435.1;1;st;;;Spinazie gewassen adveh;1.47;f;Groenten en fruit dagvers;8714745502102;Sligro
280422.1;1;st;;;Sla babyleaf mesclun ongew.adveh;1.19;f;Groenten en fruit dagvers;8714745502560;Sligro
903766.1;1;st;;;Sla babyleaf seizoen adveh;1.85;f;Groenten en fruit dagvers;8714745502713;Sligro
346082.1;1;st;;;Prei adveh mk 1kg;1.85;f;Groenten en fruit dagvers;8714745502812;Sligro
941230.1;1;st;;;Sla babyleaf rucola ongew.adveh;1.19;f;Groenten en fruit dagvers;8714745502973;Sligro
445831.1;1;st;;;Sla babyleaf veldsla;1.43;f;Groenten en fruit dagvers;8714745502997;Sligro
263598.1;1;st;;;Sla babyleaf mesclun adveh;3.33;f;Groenten en fruit dagvers;8714745503116;Sligro
129304.1;1;st;;;Sla babyleaf mesclun adveh;5.65;f;Groenten en fruit dagvers;8714745503178;Sligro
443664.1;1;st;;;Sla babyleaf rucola adveh;5.65;f;Groenten en fruit dagvers;8714745503185;Sligro
446840.1;1;st;;;Sla mesclun gewassen adveh mk;9.45;f;Groenten en fruit dagvers;8714745504007;Sligro
29559.1;1;st;;;Sla rucola gewassen adveh mk;9.45;f;Groenten en fruit dagvers;8714745504014;Sligro
748535.1;1;st;;;Sla babyleaf kruiden+bloemen adveh;2.80;f;Groenten en fruit dagvers;8714745504847;Sligro
47133.1;1;bk;200;gr;Maza tahina, sesam pasta;1.47;f;Salades;8714779000155;Sligro
627302.1;1;st;;;Ajax allesreiniger fris;1.85;o;Reinigingsmiddelen;8714789644448;Sligro
362164.1;1;st;;;Ajax allesreiniger limoen;1.85;o;Reinigingsmiddelen;8714789644479;Sligro
728640.1;1;st;;;Stoppers set of 2 blister verpakking;2.80;o;Restaurantbenodigdheden;8714793088405;Sligro
923208.1;12;fl;30;cl;Bavaria pilsener, 12x30cl;0.41;d;Bieren;8714800001151;Sligro
429173.1;4;mp;180;cl;Bavaria 0.0% wit 6 fles;2.65;d;Bier speciaal;8714800022354;Sligro
562531.1;4;mp;180;cl;Bavaria radler lemon 6 fles;2.66;d;Bier speciaal;8714800027434;Sligro
158989.1;4;mp;180;cl;Bavaria radler grapefruit 6 fles;2.66;d;Bier speciaal;8714800027458;Sligro
165465.1;8;mp;360;cl;Bavaria 0.0% mexican tequila flavour;2.65;d;Bier speciaal;8714800031950;Sligro
243666.1;1;ds;1.05;kg;Siegert molensteenbrood wit;6.37;f;Bake off diepvries;8714848353519;Sligro
334506.1;1;ds;1.05;kg;Siegert molensteenbrood bruin;6.37;f;Bake off diepvries;8714848454513;Sligro
589648.1;1;ds;1.05;kg;Siegert molensteenbrood noten;6.75;f;Bake off diepvries;8714848902212;Sligro
51433.1;1;ds;1.05;kg;Siegert molensteenbrood olijf;6.75;f;Bake off diepvries;8714848903318;Sligro
244858.1;1;pk;500;gr;Klooster gerookte palingfilet kweek;10.73;f;Vis gekoeld;8714852000027;Sligro
857685.1;1;st;;;Tomaat cherry rood mk;1.05;f;Groenten en fruit dagvers;8714882001018;Sligro
419623.1;1;pk;500;gr;Woorts filet american;4.47;f;Vleeswaren verpakt;8714951001413;Sligro
55924.1;1;st;;;Doperwten;18.81;f;Groenten en fruit dagvers;8714978015882;Sligro
245058.1;1;pk;1.28;kg;Maggi gebonden jus                 pp15l;12.26;f;Vlees- vis en groentesauzen;8715000055890;Sligro
245121.1;1;zk;500;gr;Nescafe puro colombia;27.27;d;Koffie, cacao & oploskoffie;8715000232123;Sligro
281062.1;1;st;1.27;kg;Chef basis fond rund               pb85l;35.91;f;Vlees- vis en groentesauzen;8715000573004;Sligro
182056.1;1;st;1.27;kg;Chef basis fond gevogelte          pb85l;31.35;f;Vlees- vis en groentesauzen;8715000573219;Sligro
495140.1;1;st;8;kg;Maggi blanke roux pem89l;45.46;f;Vlees- vis en groentesauzen;8715000577804;Sligro
255100.1;1;st;730;ml;Lucky label thai sweet chili saus;1.14;f;Oosterse keuken;8715017342082;Sligro
248789.1;1;fl;150;ml;Kikkoman sojasaus;2.52;f;Oosterse keuken;8715035110106;Sligro
251407.1;1;fl;250;ml;Kikkoman sojasaus;2.99;f;Oosterse keuken;8715035110304;Sligro
418130.1;1;fl;1;lt;Kikkoman sojasaus;5.18;f;Oosterse keuken;8715035110809;Sligro
629430.1;1;zk;10;kg;Itamae sushi rice;23.56;f;Oosterse keuken;8715046152003;Sligro
141238.1;1;st;;;Pleisters blauw, watervast&detecteerbaar;42.66;o;Cosmetica;8715052001128;Sligro
627271.1;1;ds;100;st;Handschoen nitril ongepoederd zwart m;8.50;o;Schoonmaakartikelen;8715052010908;Sligro
627255.1;1;ds;100;st;Handschoen nitril ongepoederd zwart l;8.50;o;Schoonmaakartikelen;8715052010922;Sligro
801032.1;1;ds;100;st;Handschoen nitril ongepoederd zwart xl;8.50;o;Schoonmaakartikelen;8715052010946;Sligro
801676.1;1;ds;12;st;Go wit brood;18.95;f;Broodproducten diepvries;8715108037415;Sligro
801951.1;1;ds;50;st;Tres bonne italiaanse bol;10.72;f;Bake off diepvries;8715108813132;Sligro
281525.1;1;ds;30;st;Van osch hamburger rundvlees;18.19;f;Horeca diepvries;8715146005117;Sligro
163028.1;1;ds;30;st;Osch hamburger geweld;15.44;f;Horeca diepvries;8715146005216;Sligro
517418.1;1;st;300;gr;Easy baguette wit;0.86;f;Brood gaspack;8715196109827;Sligro
267055.1;1;st;;;Easy ciabatta;1.09;f;Brood gaspack;8715196113107;Sligro
22418.1;1;ds;30;st;Real american superbun sesam 30 stuks;7.93;f;Broodproducten diepvries;8715196902435;Sligro
110677.1;1;st;1;st;Felicia ragebol met steel;3.58;o;Schoonmaakartikelen;8715268002421;Sligro
466400.1;1;pk;500;gr;Smitvis forelfilets gerookt;10.36;f;Vis gekoeld;8715271050075;Sligro
442757.1;1;ds;5;kg;Campina  roomboter kluit;17.96;f;Boter;8715300106049;Sligro
51920.1;1;ds;192;cp;Campina roomboter 192 cups;9.88;f;Boter;8715300206275;Sligro
600779.1;1;pk;200;gr;Botergoud roomboter bakken & braden;1.28;f;Boter;8715300237491;Sligro
684930.1;1;st;;;Au nain oestermes rvs;13.25;o;Keukengereedschappen;8715403098890;Sligro
368592.1;1;st;;;Twents hout tapasplank groot;37.95;o;Restaurantbenodigdheden;8715403103266;Sligro
659299.1;1;pk;60;pl;Hvb jonge kaas 60 plaks 48+;12.21;f;Vleeswaren/kaas (elektronisch);8715426003109;Sligro
156157.1;1;ds;30;pl;Hvb oude kaas 30 plaks 48+;8.03;f;Vleeswaren/kaas (elektronisch);8715426003338;Sligro
354200.1;1;ds;30;pl;Huis van beleg kalfsrollade 30 plaks;13.54;f;Vleeswaren/kaas (elektronisch);8715426005479;Sligro
17243.1;1;st;450;gr;Hvb filet americain;6.08;f;Vleeswaren/kaas (elektronisch);8715426005646;Sligro
466730.1;14;st;;;Courgette groen mk;0.47;f;Groenten en fruit dagvers;8715459225813;Sligro
772628.1;1;ds;500;st;Animo korffilterpapier 152/457mm;44.60;o;Koffiefilters;8715476011161;Sligro
265566.1;1;st;;;Tomaat rond;2.14;f;Groenten en fruit dagvers;8715477372193;Sligro
28472.1;1;st;;;Paprika groen;1.05;f;Groenten en fruit dagvers;8715477373480;Sligro
262089.1;1;st;;;Tomaat troscherry;14.20;f;Groenten en fruit dagvers;8715477622380;Sligro
498630.1;1;st;;;Tomaat los;9.45;f;Groenten en fruit dagvers;8715477622410;Sligro
846309.1;1;st;;;Sla ijsberg mk;0.71;f;Groenten en fruit dagvers;8715477661006;Sligro
117970.1;1;st;500;gr;Cheese crumble verse geitenkaas 500g;5.23;f;Kaas holland vers voorverpakt;8715525030938;Sligro
885900.1;1;st;;;Ebro infrarood thermometer tfi 250;61.70;o;Keukengereedschappen;8715532110746;Sligro
448436.1;1;st;;;Scharrelei duo dooier;2.47;f;Eieren vers;8715553001740;Sligro
448444.1;1;bx;10;lt;Sisi orange regular postmix, bag in box;103.46;d;Frisdranken groot kzh;8715600220490;Sligro
787775.1;6;fl;1;lt;Royal club tonic light, pet-fles;1.16;d;Frisdranken groot kzh;8715600227635;Sligro
869352.1;6;fl;1;lt;Royal club tonic;1.16;d;Frisdranken groot kzh;8715600227659;Sligro
161885.1;6;fl;1;lt;Royal club bitter lemon;1.16;d;Frisdranken groot kzh;8715600227758;Sligro
608646.1;6;fl;1.5;lt;Sisi orange regular;1.34;d;Frisdranken groot kzh;8715600228151;Sligro
861456.1;6;fl;50;cl;Crystal clear peach light, pet-fles;0.65;d;Frisdranken klein kzh;8715600228571;Sligro
972469.1;8;pk;1.5;lt;Crystal clear cranberry/limoen;1.15;d;Frisdranken kzv;8715600228670;Sligro
971617.1;6;fl;50;cl;Crystal clear citroen/passievr;0.65;d;Frisdranken klein kzh;8715600229103;Sligro
971926.1;6;fl;50;cl;Crystal clear cranberry/limoen;0.65;d;Frisdranken klein kzh;8715600229127;Sligro
543278.1;6;fl;1.5;lt;Seven-up regular;1.28;d;Frisdranken groot kzh;8715600236545;Sligro
547117.1;1;ct;2.1;kg;Heinz pasta saus traditionale;8.12;f;Tomaten en pastasauzen;8715700403823;Sligro
275383.1;1;tb;875;ml;Heinz cocktail sauce;4.18;f;Snack- en tafelsauzen;8715700418063;Sligro
547060.1;1;ct;5.7;kg;Heinz tomatenketchup;17.86;f;Snack- en tafelsauzen;8715700419688;Sligro
3377.1;1;pt;2.15;lt;Heinz burger relishsaus;8.22;f;Snack- en tafelsauzen;8715700419794;Sligro
1690.1;1;tb;605;ml;Heinz tomatenketchup;2.19;f;Snack- en tafelsauzen;8715700421650;Sligro
2760.1;1;tb;875;ml;Heinz tomatenketchup;2.85;f;Snack- en tafelsauzen;8715700421667;Sligro
3917.1;1;ds;3;zk;Heinz tomatenketchup, sauce-o-mat;24.18;f;Snack- en tafelsauzen;8715700534459;Sligro
1339.1;3;zk;2.5;lt;Heinz curry gewurz sauce-o-mat;7.87;f;Snack- en tafelsauzen;8715700534466;Sligro
9609.1;1;ds;3;zk;Heinz fritessaus sauce-o-mat;18.29;f;Snack- en tafelsauzen;8715700534473;Sligro
8666.1;1;ds;3;zk;Heinz mosterd sauce-o-mat;17.01;f;Snack- en tafelsauzen;8715700534527;Sligro
7060.1;1;ds;3;zk;Heinz cocktailsaus sauce-o-mat;33.25;f;Snack- en tafelsauzen;8715700534534;Sligro
7055.1;1;ds;3;zk;Heinz mayonaise sauce-o-mat;24.42;f;Snack- en tafelsauzen;8715700534640;Sligro
5474.1;6;st;100;gr;Jozo navulbare zoutmolen;1.99;f;Kruiden en specerijen;8715800000632;Sligro
9928.1;6;st;50;gr;Jozo navulbare pepermolen;1.99;f;Kruiden en specerijen;8715800000649;Sligro
2538.1;1;st;;;Broxo-zout 6/15mm ontharder;2.61;o;Afwas- & vaatmiddelen;8715800100479;Sligro
158206.1;12;pk;1;kg;Jozo keukenzout;0.33;f;Zout;8715800100844;Sligro
890808.1;1;st;;;Broxo-matic onthardingszout;5.23;o;Afwas- & vaatmiddelen;8715800102381;Sligro
533419.1;1;st;;;Broxo-zout 6/15mm ontharder;4.85;o;Afwas- & vaatmiddelen;8715800951682;Sligro
1338.1;1;st;;;Paprika geel mk;15.15;f;Groenten en fruit dagvers;8715817007693;Sligro
144155.1;1;st;;;Paprika groen;14.20;f;Groenten en fruit dagvers;8715817007716;Sligro
146864.1;1;st;;;Aubergine naakt;10.40;f;Groenten en fruit dagvers;8715817007778;Sligro
225820.1;12;st;;;Komkommer 35/40 adveh mk;0.52;f;Groenten en fruit dagvers;8715817810019;Sligro
818872.1;1;pk;500;gr;Ladessa filet american;4.70;f;Vleeswaren verpakt;8715984002354;Sligro
215870.1;1;pk;30;gr;Verrassend lekker roomkaas bieslook;6.60;f;Vleeswaren verpakt;8715984002385;Sligro
258035.1;1;fl;70;cl;Coebergh bessenjenever classic 20%;9.35;d;Gedistilleerd;8716000021212;Sligro
188950.1;1;fl;50;cl;Zwarte kip advocaat 14%;3.42;d;Gedistilleerd tot 15%;8716000964632;Sligro
103329.1;1;fl;70;cl;Damrak gin 41,8%;18.15;d;Gedistilleerd;8716000968517;Sligro
17201.1;1;kg;;;Corte buona proscutto tipico blok 1/2;13.29;f;Vleeswaren bulk;8716003316001;Sligro
443198.1;1;zk;1;kg;Iqf fruitlife aarbeien;2.66;f;Groen&fruit diepvr. foodservic;8716055020000;Sligro
17196.1;1;zk;1;kg;Iqf fruitlife bramen;3.94;f;Groen&fruit diepvr. foodservic;8716055020079;Sligro
752089.1;1;zk;1;kg;Iqf fruitlife frambozen;6.27;f;Groen&fruit diepvr. foodservic;8716055020116;Sligro
136788.1;1;zk;1;kg;Fruitlife mangoblokjes iqf;5.51;f;Groen&fruit diepvr. foodservic;8716055020178;Sligro
200914.1;1;zk;1;kg;Iqf fruitlife bosvruchtenmix;3.75;f;Groen&fruit diepvr. foodservic;8716055020352;Sligro
425810.1;1;ds;200;st;Friesche vlag koffiem.goudband cup 200st;12.26;d;Koffiemelk & creamer;8716200363686;Sligro
226054.1;1;st;;;Boerentarwe vezel g/v;1.90;f;Brood vers;8716351002618;Sligro
183769.1;1;ds;48;st;Gevulde koek amandel;20.54;d;Broodproducten diepvries;8716371024508;Sligro
747979.1;1;st;;;Aardappelen roseval;4.70;f;Groenten en fruit dagvers;8716401841860;Sligro
490815.1;1;st;;;Aardappelen roseval;18.00;f;Groenten en fruit dagvers;8716401842737;Sligro
845549.1;1;st;;;Aardappelen pg kriel panklaar;4.70;f;Groenten en fruit dagvers;8716447000153;Sligro
123997.1;1;st;;;Aardappelen kriel panklaar vers;4.28;f;Groenten en fruit dagvers;8716447001655;Sligro
43074.1;1;zk;10;kg;Vremimel melkpoeder halfvol 14%;28.36;d;Zuivel houdbaar;8716506000148;Sligro
257068.1;1;bk;1.3;kg;Brandenburg pulled beef;15.15;f;Vleeswaren verpakt;8716647222065;Sligro
461609.1;1;bk;1.3;kg;Brandenburg pulled pork;12.30;f;Vleeswaren verpakt;8716647222263;Sligro
461617.1;1;st;;;Kruiden mint mk;1.52;f;Groenten en fruit dagvers;8716668000802;Sligro
818076.1;1;st;;;Champignon middel adveh;3.75;f;Groenten en fruit dagvers;8716668000918;Sligro
818068.1;1;st;;;Snij rauwkost grieks;3.75;f;Groenten en fruit dagvers;8716668001373;Sligro
818084.1;1;st;;;Snij soepgroente boeren;2.14;f;Groenten en fruit dagvers;8716668001533;Sligro
506263.1;1;st;;;Snij ijsbergsla melange;2.14;f;Groenten en fruit dagvers;8716668001571;Sligro
96661.1;1;st;;;Snij ijsbergsla fijn;2.14;f;Groenten en fruit dagvers;8716668001588;Sligro
51823.1;1;st;;;Snij sla ijsberg/frisee;2.80;f;Groenten en fruit dagvers;8716668001663;Sligro
226452.1;1;st;;;Snij witte kool fijn;1.19;f;Groenten en fruit dagvers;8716668001762;Sligro
530042.1;1;st;;;Snij peterselie gehakt;2.38;f;Groenten en fruit dagvers;8716668002028;Sligro
547099.1;1;st;;;Snij waspeen;1.38;f;Groenten en fruit dagvers;8716668002271;Sligro
760825.1;1;zk;1;kg;Snij chinese kool 10mm;3.75;f;Agf voor 12u bestellen;8716668022873;Sligro
903169.1;1;st;;;Champignon middel;6.60;f;Groenten en fruit dagvers;8716668038690;Sligro
975852.1;1;st;;;Champignon fijn;8.31;f;Groenten en fruit dagvers;8716668038713;Sligro
971523.1;1;zk;1;kg;Snij sla romeins 30mm 1kg;7.55;f;Agf voor 12u bestellen;8716668041492;Sligro
822054.1;1;zk;500;gr;Snij slamix roma 500gr;3.75;f;Agf voor 12u bestellen;8716668041546;Sligro
685350.1;1;zk;500;gr;Snij slamix italiaans 500gr;5.23;f;Agf voor 12u bestellen;8716668041577;Sligro
455153.1;1;kg;;;Snij slamix vallei p.p.;1.85;f;Agf voor 12u bestellen;8716668041614;Sligro
455268.1;1;st;;;Mandarijn;0.48;f;Groenten en fruit dagvers;8716668044318;Sligro
455250.1;1;st;;;Snij groentemix wok grof;5.23;f;Groenten en fruit dagvers;8716668078559;Sligro
455284.1;1;st;;;Snij soepgroenten;1.85;f;Groenten en fruit dagvers;8716668082297;Sligro
574164.1;1;st;;;Snij rauwkost pittig;3.33;f;Groenten en fruit dagvers;8716668082778;Sligro
574554.1;1;kg;;;Snij spitskool 10mm;13.06;f;Agf voor 12u bestellen;8716668086387;Sligro
591446.1;1;kg;;;Snij witlof 10mm;18.00;f;Agf voor 12u bestellen;8716668086486;Sligro
591454.1;1;st;;;Sinaasappel pers fancy;14.20;f;Groenten en fruit dagvers;8716668087940;Sligro
591496.1;1;st;;;Eko pastinaken mijnboer;2.38;f;Groenten en fruit dagvers;8716668090896;Sligro
879255.1;1;st;;;Rabarber;14.25;f;Groenten en fruit dagvers;8716668091220;Sligro
725508.1;1;st;;;Kruiden peterselie plat italie;1.66;f;Groenten en fruit dagvers;8716668092227;Sligro
402197.1;1;st;;;Frsh lemonade infusion komkommer;6.60;f;Groenten en fruit dagvers;8716668093286;Sligro
822952.1;1;fl;75;cl;Frsh lemonade infusion grapefruit  75cl;6.60;f;Groenten en fruit dagvers;8716668093309;Sligro
822986.1;1;fl;75;cl;Frsh lemonade infusion sina munt 75cl;6.60;f;Groenten en fruit dagvers;8716668093323;Sligro
807698.1;1;fl;75;cl;Frsh lemonade infusion sina dragon 75cl;6.60;f;Groenten en fruit dagvers;8716668093347;Sligro
789955.1;1;fl;75;cl;Frsh lemonade infusion watermeloen 75cl;6.60;f;Groenten en fruit dagvers;8716668093361;Sligro
682894.1;1;bk;180;gr;Hollandse dip;1.43;f;Salades;8716695874506;Sligro
483046.1;1;st;;;Verbandtrommel b-haccp;23.70;o;Bedrijfsbenodigdheden;8716732300203;Sligro
483012.1;1;st;;;Latex vingercondooms;2.80;o;Cosmetica;8716732998103;Sligro
640554.1;1;fl;500;ml;Rimboe piripirisaus;1.43;f;Snack- en tafelsauzen;8716769023410;Sligro
